,T0-S0,T0-S1,T0-S2,T1-S0,T1-S1,T1-S2,T2-S0,T2-S1,T2-S2,T3-S0,T3-S1,T3-S2,T4-S0,T4-S1,T4-S2,T5-S0,T5-S1,T5-S2,T6-S0,T6-S1,T6-S2,T7-S0,T7-S1,T7-S2,T8-S0,T8-S1,T8-S2,T9-S0,T9-S1,T9-S2,T10-S0,T10-S1,T10-S2,T11-S0,T11-S1,T11-S2,T12-S0,T12-S1,T12-S2,T13-S0,T13-S1,T13-S2,T14-S0,T14-S1,T14-S2,T15-S0,T15-S1,T15-S2,T16-S0,T16-S1,T16-S2,T17-S0,T17-S1,T17-S2,T18-S0,T18-S1,T18-S2,T19-S0,T19-S1,T19-S2,T20-S0,T20-S1,T20-S2,T21-S0,T21-S1,T21-S2,T22-S0,T22-S1,T22-S2,T23-S0,T23-S1,T23-S2,T24-S0,T24-S1,T24-S2,T25-S0,T25-S1,T25-S2,T26-S0,T26-S1,T26-S2,T27-S0,T27-S1,T27-S2,T28-S0,T28-S1,T28-S2,T29-S0,T29-S1,T29-S2
,0.0017897091722595077,0.03225806451612903,0.014045233915108955,0.0026845637583892616,0.03225806451612903,0.0014458329030259216,0.9105145413870245,0.03225806451612903,5.163688939378293E-4,8.948545861297538E-4,0.03225806451612903,2.065475575751317E-4,0.007158836689038031,0.03225806451612903,0.0030982133636269756,8.948545861297538E-4,0.03225806451612903,3.098213363626975E-4,0.012080536912751677,0.03225806451612903,0.49581741195910367,8.948545861297538E-4,0.03225806451612903,7.229164515129609E-4,0.004921700223713646,0.03225806451612903,9.294640090880927E-4,0.0013422818791946308,0.03225806451612903,0.0011360115666632243,0.0058165548098434005,0.03225806451612903,5.163688939378293E-4,0.0013422818791946308,0.03225806451612903,6.19642672725395E-4,0.0026845637583892616,0.03225806451612903,6.19642672725395E-4,0.0026845637583892616,0.03225806451612903,3.098213363626975E-4,0.003131991051454139,0.03225806451612903,5.163688939378293E-4,8.948545861297538E-4,0.03225806451612903,0.40865434266239803,0.0017897091722595077,0.03225806451612903,2.065475575751317E-4,0.0022371364653243847,0.03225806451612903,0.02860683672415574,0.0017897091722595077,0.04838709677419355,6.19642672725395E-4,0.0013422818791946308,0.04838709677419355,5.163688939378293E-4,0.0035794183445190153,0.03225806451612903,6.19642672725395E-4,0.0013422818791946308,0.03225806451612903,3.098213363626975E-4,0.0017897091722595077,0.03225806451612903,4.130951151502634E-4,0.0022371364653243847,0.03225806451612903,4.130951151502634E-4,0.011185682326621923,0.03225806451612903,4.130951151502634E-4,0.003131991051454139,0.03225806451612903,4.130951151502634E-4,0.0026845637583892616,0.03225806451612903,2.065475575751317E-4,0.0035794183445190153,0.03225806451612903,0.0323246927605081,0.0026845637583892616,0.03225806451612903,0.0014458329030259216,8.948545861297538E-4,0.03225806451612903,0.0040276773727150675
,0.003130870381966187,0.02631578947368421,0.0012294452128477026,0.003130870381966187,0.02631578947368421,0.0010757645612417398,0.0012523481527864748,0.02631578947368421,4.6104195481788847E-4,0.003757044458359424,0.039473684210526314,4.6104195481788847E-4,0.9041953663118347,0.07894736842105263,0.004303058244966959,0.0012523481527864748,0.02631578947368421,0.005071461502996774,0.0012523481527864748,0.02631578947368421,0.025510988166589827,0.003757044458359424,0.02631578947368421,4.6104195481788847E-4,0.003130870381966187,0.02631578947368421,0.006915629322268327,0.001878522229179712,0.02631578947368421,0.0015368065160596283,0.0012523481527864748,0.039473684210526314,9.220839096357769E-4,0.0012523481527864748,0.039473684210526314,7.684032580298142E-4,0.004383218534752662,0.039473684210526314,3.0736130321192565E-4,0.001878522229179712,0.02631578947368421,0.017058552328261874,0.001878522229179712,0.02631578947368421,4.6104195481788847E-4,0.003130870381966187,0.02631578947368421,0.7270631627478101,0.003130870381966187,0.02631578947368421,0.006915629322268327,0.0012523481527864748,0.02631578947368421,9.220839096357769E-4,0.0012523481527864748,0.02631578947368421,7.684032580298142E-4,0.001878522229179712,0.02631578947368421,4.6104195481788847E-4,0.0012523481527864748,0.05263157894736842,3.0736130321192565E-4,0.0012523481527864748,0.02631578947368421,3.0736130321192565E-4,0.001878522229179712,0.02631578947368421,0.002151529122483479,0.036944270507201005,0.039473684210526314,0.0623943445520209,0.0012523481527864748,0.039473684210526314,0.010450284309205473,0.0012523481527864748,0.02631578947368421,0.011987090825265102,0.0025046963055729496,0.02631578947368421,4.6104195481788847E-4,0.001878522229179712,0.02631578947368421,0.0036883356385431078,0.0025046963055729496,0.07894736842105263,0.10511756569847858,0.0012523481527864748,0.02631578947368421,4.6104195481788847E-4
,0.007692307692307694,0.030303030303030307,3.7764350453172205E-4,0.0017094017094017096,0.030303030303030307,0.23162134944612284,0.004273504273504274,0.045454545454545456,2.5176233635448137E-4,0.005128205128205128,0.030303030303030307,3.7764350453172205E-4,0.8017094017094016,0.030303030303030307,0.0055387713997985906,0.0017094017094017096,0.030303030303030307,8.811681772406849E-4,0.0068376068376068385,0.045454545454545456,8.811681772406849E-4,0.05811965811965813,0.030303030303030307,6.294058408862034E-4,0.008547008547008548,0.030303030303030307,3.7764350453172205E-4,0.023076923076923078,0.030303030303030307,2.5176233635448137E-4,0.0017094017094017096,0.030303030303030307,0.0018882175226586102,0.0034188034188034192,0.045454545454545456,6.294058408862034E-4,0.0017094017094017096,0.030303030303030307,8.811681772406849E-4,0.0017094017094017096,0.030303030303030307,2.5176233635448137E-4,0.004273504273504274,0.045454545454545456,8.811681772406849E-4,0.002564102564102564,0.030303030303030307,0.49358006042296076,0.0017094017094017096,0.030303030303030307,3.7764350453172205E-4,0.0034188034188034192,0.045454545454545456,0.0011329305135951663,0.002564102564102564,0.030303030303030307,3.7764350453172205E-4,0.002564102564102564,0.030303030303030307,2.5176233635448137E-4,0.002564102564102564,0.030303030303030307,5.035246727089627E-4,0.0017094017094017096,0.030303030303030307,7.552870090634441E-4,0.002564102564102564,0.030303030303030307,3.7764350453172205E-4,0.0017094017094017096,0.030303030303030307,5.035246727089627E-4,0.004273504273504274,0.045454545454545456,0.003902316213494461,0.007692307692307694,0.030303030303030307,7.552870090634441E-4,0.024786324786324792,0.030303030303030307,0.002391742195367573,0.0017094017094017096,0.030303030303030307,3.7764350453172205E-4,0.002564102564102564,0.030303030303030307,0.23955186304128903,0.005982905982905984,0.030303030303030307,0.00944108761329305
,0.0022962112514351325,0.03225806451612903,0.003239946636173051,0.05396096440872561,0.03225806451612903,3.8117019249094724E-4,0.005740528128587831,0.03225806451612903,5.717552887364208E-4,0.0022962112514351325,0.03225806451612903,9.52925481227368E-4,0.021814006888633757,0.03225806451612903,0.001524680769963789,0.013777267508610795,0.03225806451612903,7.623403849818945E-4,0.008036739380022964,0.03225806451612903,0.20640365923384793,0.0034443168771526983,0.03225806451612903,3.8117019249094724E-4,0.05970149253731344,0.04838709677419355,5.717552887364208E-4,0.013777267508610795,0.03225806451612903,5.717552887364208E-4,0.18484500574052817,0.04838709677419355,3.8117019249094724E-4,0.008036739380022964,0.03225806451612903,0.001524680769963789,0.03444316877152699,0.03225806451612903,7.623403849818945E-4,0.04018369690011482,0.03225806451612903,0.010101010101010102,0.030998851894374287,0.03225806451612903,3.8117019249094724E-4,0.2537313432835821,0.03225806451612903,0.001905850962454736,0.047072330654420215,0.03225806451612903,5.717552887364208E-4,0.005740528128587831,0.03225806451612903,0.06251191156851534,0.0034443168771526983,0.03225806451612903,7.623403849818945E-4,0.005740528128587831,0.03225806451612903,3.8117019249094724E-4,0.0034443168771526983,0.03225806451612903,0.6826758147512865,0.041331802525832385,0.03225806451612903,0.0013340956737183153,0.047072330654420215,0.03225806451612903,0.008195159138555366,0.010332950631458096,0.03225806451612903,3.8117019249094724E-4,0.0034443168771526983,0.03225806451612903,0.001524680769963789,0.011481056257175663,0.03225806451612903,0.007051648561082523,0.028702640642939155,0.03225806451612903,7.623403849818945E-4,0.021814006888633757,0.03225806451612903,3.8117019249094724E-4,0.0022962112514351325,0.03225806451612903,5.717552887364208E-4,0.030998851894374287,0.03225806451612903,0.002477606251191157
,0.014044943820224719,0.031746031746031744,6.743088334457181E-4,0.017790262172284646,0.047619047619047616,0.0029220049449314453,0.16198501872659177,0.031746031746031744,0.0011238480557428637,0.00749063670411985,0.031746031746031744,6.743088334457181E-4,0.003745318352059925,0.031746031746031744,0.0020229265003371545,0.0056179775280898875,0.047619047619047616,0.001573387278040009,0.42228464419475653,0.031746031746031744,0.9253764890986739,0.050561797752808994,0.031746031746031744,0.0017981568891885817,0.0018726591760299626,0.031746031746031744,0.0011238480557428637,0.07865168539325842,0.031746031746031744,0.005169701056417172,0.0018726591760299626,0.031746031746031744,6.743088334457181E-4,0.00749063670411985,0.031746031746031744,6.743088334457181E-4,0.013108614232209737,0.031746031746031744,8.990784445942908E-4,0.0056179775280898875,0.031746031746031744,0.004720161834120027,0.011235955056179777,0.031746031746031744,8.990784445942908E-4,0.050561797752808994,0.031746031746031744,4.495392222971454E-4,0.003745318352059925,0.031746031746031744,8.990784445942908E-4,0.0028089887640449437,0.031746031746031744,0.010564171723982918,0.006554307116104869,0.031746031746031744,0.0020229265003371545,0.0046816479400749065,0.031746031746031744,8.990784445942908E-4,0.009363295880149813,0.031746031746031744,0.004270622611822881,0.058988764044943826,0.031746031746031744,0.007642166779051472,0.00749063670411985,0.031746031746031744,0.0026972353337828725,0.0056179775280898875,0.031746031746031744,0.0022476961114857273,0.014044943820224719,0.031746031746031744,4.495392222971454E-4,0.0018726591760299626,0.031746031746031744,0.005394470667565745,0.016853932584269662,0.047619047619047616,4.495392222971454E-4,0.00749063670411985,0.031746031746031744,0.006743088334457182,0.0018726591760299626,0.031746031746031744,0.004495392222971454,0.0046816479400749065,0.031746031746031744,4.495392222971454E-4
,0.012605042016806723,0.08849557522123895,0.006389776357827475,0.01050420168067227,0.01769911504424779,0.0013692377909630305,0.004201680672268908,0.01769911504424779,0.008215426745778184,0.03571428571428571,0.026548672566371685,9.128251939753537E-4,0.04201680672268907,0.026548672566371685,0.004107713372889092,0.004201680672268908,0.044247787610619475,0.005020538566864446,0.03571428571428571,0.044247787610619475,0.8279324509356458,0.0063025210084033615,0.01769911504424779,0.0031948881789137383,0.03571428571428571,0.01769911504424779,0.0013692377909630305,0.031512605042016806,0.026548672566371685,0.0018256503879507074,0.11134453781512606,0.01769911504424779,0.005020538566864446,0.037815126050420166,0.01769911504424779,0.010497489730716568,0.0063025210084033615,0.01769911504424779,0.012323140118667275,0.01050420168067227,0.026548672566371685,9.128251939753537E-4,0.02100840336134454,0.01769911504424779,0.011410314924691922,0.012605042016806723,0.01769911504424779,0.009128251939753536,0.018907563025210086,0.044247787610619475,9.128251939753537E-4,0.023109243697478993,0.01769911504424779,0.002738475581926061,0.01050420168067227,0.026548672566371685,0.0013692377909630305,0.01050420168067227,0.01769911504424779,0.004564125969876769,0.016806722689075633,0.01769911504424779,0.005476951163852123,0.31512605042016806,0.11504424778761063,0.010953902327704244,0.06722689075630253,0.01769911504424779,0.0018256503879507074,0.01050420168067227,0.01769911504424779,0.003651300775901415,0.01050420168067227,0.026548672566371685,0.020082154267457783,0.014705882352941178,0.01769911504424779,0.0059333637608398,0.02100840336134454,0.026548672566371685,0.002738475581926061,0.01050420168067227,0.07079646017699116,0.0059333637608398,0.0063025210084033615,0.026548672566371685,0.005020538566864446,0.046218487394957986,0.11504424778761063,0.01916932907348243
,0.005770816158285244,0.009708737864077669,0.00108010801080108,0.0016488046166529269,0.014563106796116504,0.0030603060306030596,0.15581203627370158,0.02669902912621359,0.009000900090009,0.004122011541632317,0.024271844660194174,7.2007200720072E-4,0.06512778235779061,0.012135922330097087,0.00234023402340234,0.0032976092333058538,0.03398058252427184,7.2007200720072E-4,0.008244023083264634,0.019417475728155338,0.00864086408640864,0.0032976092333058538,0.0048543689320388345,7.2007200720072E-4,0.00247320692497939,0.038834951456310676,3.6003600360036E-4,0.5317394888705689,0.0558252427184466,3.6003600360036E-4,0.007419620774938171,0.02669902912621359,0.0019801980198019802,0.00247320692497939,0.04368932038834951,9.000900090009E-4,0.00494641384995878,0.07524271844660194,0.7245724572457245,0.025556471558120363,0.03398058252427184,9.000900090009E-4,0.05770816158285244,0.014563106796116504,0.00414041404140414,0.0032976092333058538,0.04611650485436893,0.00288028802880288,0.0403957131079967,0.03640776699029126,0.0012601260126012602,0.00247320692497939,0.050970873786407765,0.08118811881188118,0.004122011541632317,0.09466019417475728,0.01818181818181818,0.0032976092333058538,0.02669902912621359,0.02214221422142214,0.01978565539983512,0.014563106796116504,0.01638163816381638,0.00247320692497939,0.024271844660194174,0.019621962196219624,0.0016488046166529269,0.016990291262135925,0.02142214221422142,0.0016488046166529269,0.058252427184466014,0.01404140414041404,0.007419620774938171,0.038834951456310676,0.03042304230423042,0.00494641384995878,0.021844660194174758,3.6003600360036E-4,0.01978565539983512,0.04611650485436893,0.00432043204320432,0.0032976092333058538,0.024271844660194174,0.0054005400540054005,0.0032976092333058538,0.04126213592233009,0.0016201620162016202,0.00247320692497939,0.024271844660194174,0.0012601260126012602
,0.001075268817204301,0.03278688524590164,4.927322000492732E-4,0.0026881720430107525,0.03278688524590164,7.390983000739097E-4,0.7317204301075267,0.03278688524590164,4.927322000492732E-4,0.0016129032258064514,0.03278688524590164,4.927322000492732E-4,0.025268817204301075,0.03278688524590164,4.927322000492732E-4,0.0016129032258064514,0.03278688524590164,7.390983000739097E-4,0.005913978494623656,0.03278688524590164,0.0014781966001478194,0.004301075268817204,0.03278688524590164,9.854644000985464E-4,0.004838709677419355,0.03278688524590164,4.927322000492732E-4,0.006989247311827956,0.03278688524590164,0.037447647203744765,0.002150537634408602,0.03278688524590164,9.854644000985464E-4,0.0016129032258064514,0.03278688524590164,4.927322000492732E-4,0.001075268817204301,0.03278688524590164,4.927322000492732E-4,0.001075268817204301,0.03278688524590164,4.927322000492732E-4,0.001075268817204301,0.03278688524590164,7.390983000739097E-4,0.002150537634408602,0.03278688524590164,9.854644000985464E-4,0.0016129032258064514,0.03278688524590164,0.001970928800197093,0.003225806451612903,0.03278688524590164,4.927322000492732E-4,0.001075268817204301,0.03278688524590164,7.390983000739097E-4,0.002150537634408602,0.03278688524590164,4.927322000492732E-4,0.001075268817204301,0.03278688524590164,0.003449125400344912,0.001075268817204301,0.03278688524590164,4.927322000492732E-4,0.01075268817204301,0.03278688524590164,0.9374230105937423,0.001075268817204301,0.03278688524590164,4.927322000492732E-4,0.002150537634408602,0.03278688524590164,0.0017245627001724563,0.001075268817204301,0.03278688524590164,0.0017245627001724563,0.1564516129032258,0.03278688524590164,7.390983000739097E-4,0.002150537634408602,0.04918032786885246,4.927322000492732E-4,0.019892473118279567,0.03278688524590164,7.390983000739097E-4,0.001075268817204301,0.03278688524590164,9.854644000985464E-4
,0.0037333333333333337,0.046875,4.143074161027482E-4,0.005333333333333334,0.03125,0.005109791465267228,0.5493333333333332,0.03125,4.143074161027482E-4,0.004266666666666667,0.03125,0.002071537080513741,0.022933333333333333,0.046875,0.009114763154260462,0.0037333333333333337,0.03125,2.7620494406849883E-4,0.034666666666666665,0.03125,0.029277724071260877,0.10293333333333334,0.03125,2.7620494406849883E-4,0.0010666666666666667,0.03125,9.66717304239746E-4,0.0031999999999999997,0.03125,0.04460709846706256,0.030933333333333337,0.03125,0.006214611241541224,0.0015999999999999999,0.03125,9.66717304239746E-4,0.002666666666666667,0.046875,8.286148322054964E-4,0.0021333333333333334,0.03125,2.7620494406849883E-4,0.005866666666666667,0.046875,2.7620494406849883E-4,0.024533333333333334,0.03125,4.143074161027482E-4,0.006933333333333334,0.03125,4.143074161027482E-4,0.02666666666666667,0.03125,0.7123325507526586,0.005866666666666667,0.03125,0.003590664272890485,0.0031999999999999997,0.03125,4.143074161027482E-4,0.013866666666666668,0.03125,4.143074161027482E-4,0.0031999999999999997,0.03125,0.009943377986465957,0.04373333333333334,0.03125,4.143074161027482E-4,0.002666666666666667,0.03125,0.1313354509045712,0.0010666666666666667,0.03125,0.015329374395801686,0.06933333333333333,0.03125,4.143074161027482E-4,0.018666666666666668,0.03125,2.7620494406849883E-4,0.0031999999999999997,0.03125,0.022648805413616906,0.0010666666666666667,0.03125,2.7620494406849883E-4,0.0015999999999999999,0.03125,6.905123601712471E-4
,6.297229219143577E-4,0.024229074889867842,6.211180124223603E-4,0.0015743073047858943,0.05286343612334801,2.8985507246376816E-4,0.7755037783375314,0.04185022026431718,0.0711801242236025,9.445843828715364E-4,0.037444933920704845,0.002443064182194617,0.009130982367758188,0.11013215859030837,1.6563146997929608E-4,0.0012594458438287153,0.03303964757709251,0.006708074534161491,9.445843828715364E-4,0.05506607929515418,1.2422360248447205E-4,0.022670025188916875,0.07488986784140969,1.2422360248447205E-4,6.297229219143577E-4,0.037444933920704845,1.2422360248447205E-4,0.0015743073047858943,0.02643171806167401,2.0703933747412008E-4,0.06454659949622166,0.004405286343612335,8.281573498964804E-5,6.297229219143577E-4,0.019823788546255508,0.0012836438923395446,6.297229219143577E-4,0.028634361233480177,1.2422360248447205E-4,0.0012594458438287153,0.048458149779735685,0.011304347826086957,0.0018891687657430728,0.019823788546255508,1.2422360248447205E-4,0.0015743073047858943,0.02643171806167401,1.6563146997929608E-4,0.0012594458438287153,0.03524229074889868,1.6563146997929608E-4,9.445843828715364E-4,0.022026431718061675,0.7276604554865426,0.0018891687657430728,0.05286343612334801,8.281573498964804E-5,0.0015743073047858943,0.015418502202643174,0.002028985507246377,0.04219143576826197,0.00881057268722467,0.03412008281573499,0.0012594458438287153,0.046255506607929514,2.0703933747412008E-4,0.02455919395465995,0.00881057268722467,8.281573498964804E-5,0.002204030226700252,0.022026431718061675,0.002111801242236025,0.01133501259445844,0.011013215859030838,8.281573498964804E-5,9.445843828715364E-4,0.048458149779735685,2.484472049689441E-4,0.010075566750629723,0.028634361233480177,0.0017391304347826088,9.445843828715364E-4,0.028634361233480177,0.13345755693581782,0.011649874055415616,0.015418502202643174,0.0026086956521739132,0.003778337531486146,0.015418502202643174,3.3126293995859216E-4
